Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
214	234	0	3.21402687	319.020768	317.231247	315.396031	319.020768	3.62473688	0.280862507	0	7.7	0	0	3
215	235	0	3.22904569	319.100311	317.340196	315.487866	319.100311	3.61244507	0.280528571	0	7.7	0	0	3
216	236	0	3.24406451	319.172064	317.448555	315.587881	319.172064	3.58418284	0.280180586	0	7.8	0	0	3
217	237	0	3.25908332	319.237976	317.555911	315.69709	319.237976	3.54088635	0.279817592	0	7.9	0	0	3
218	238	0	3.27410214	319.310245	317.66218	315.813267	319.310245	3.49697789	0.279444474	0	7.9	0	0	3
219	239	0	3.28912096	319.388546	317.767335	315.948515	319.388546	3.4400311	0.279055577	0	8.1	0	0	3
220	240	0	3.30413978	319.47892	317.871171	316.084414	319.47892	3.39450653	0.278665969	0	8.2	0	0	3
221	241	0	3.31915859	319.573823	317.9738	316.200252	319.573823	3.37357119	0.278275458	0	8.2	0	0	3
222	242	0	3.33417741	319.682346	318.076215	316.36171	319.682346	3.32063645	0.277888142	0	8.3	0	0	3
223	244	0	3.34919623	319.782274	318.17682	316.472654	319.782274	3.30961971	0.277499476	0	8.3	0	0	3
224	245	0	3.36421505	319.87278	318.276823	316.584657	319.87278	3.28812337	0.277107043	0	8.4	0	0	3
225	247	0	3.37923386	320.007825	318.377505	316.692134	320.007825	3.31569097	0.276719531	0	8.3	0	0	3
226	247	0	3.39425268	320.108788	318.477995	316.815182	320.108788	3.29360595	0.27633382	0	8.3	0	0	3
227	248	0	3.4092715	320.209539	318.577829	316.940227	320.209539	3.26931184	0.275951992	0	8.4	0	0	3
228	249	0	3.42429031	320.306808	318.676846	317.057772	320.306808	3.2490355	0.275574312	0	8.4	0	0	3
229	250	0	3.43930913	320.421459	318.775778	317.155417	320.421459	3.26604289	0.275205007	0	8.4	0	0	3
230	251	0	3.45432795	320.536326	318.875216	317.241723	320.536326	3.29460346	0.274842617	0	8.3	0	0	3
231	252	0	3.46934677	320.640127	318.975169	317.319485	320.640127	3.32064289	0.274483757	0	8.2	0	0	3
232	253	0	3.48436558	320.722824	319.075268	317.3927	320.722824	3.33012443	0.27412152	0	8.2	0	0	3
233	254	0	3.4993844	320.792547	319.175263	317.475011	320.792547	3.31753562	0.27375261	0	8.2	0	0	3
234	255	0	3.51440322	320.852436	319.274599	317.564409	320.852436	3.28802638	0.273372253	0	8.3	0	0	3
235	255	0	3.52942203	320.908093	319.372943	317.664258	320.908093	3.24383503	0.27298106	0	8.4	0	0	3
236	256	0	3.54444085	320.971698	319.47022	317.772254	320.971698	3.19944414	0.272583155	0	8.5	0	0	3
237	257	0	3.55945967	321.044572	319.566465	317.892337	321.044572	3.15223514	0.272172318	0	8.6	0	0	3
238	258	0	3.57447849	321.125326	319.661553	318.011228	321.125326	3.11409843	0.271760007	0	8.7	0	0	3
239	259	0	3.5894973	321.209901	319.755632	318.113468	321.209901	3.09643307	0.271346474	0	8.7	0	0	3
240	260	0	3.60451612	321.302367	319.849423	318.256818	321.302367	3.0455491	0.270934036	0	8.8	0	0	3
241	261	0	3.61953494	321.40117	319.941904	318.362033	321.40117	3.03913703	0.270521216	0	8.9	0	0	3
242	263	0	3.63455375	321.482366	320.033678	318.471202	321.482366	3.01116381	0.270104447	0	8.9	0	0	3
243	264	0	3.64957257	321.594632	320.125544	318.573337	321.594632	3.02129582	0.269689963	0	8.9	0	0	3
244	265	0	3.66459139	321.692377	320.21728	318.693724	321.692377	2.99865304	0.269278615	0	8.9	0	0	3
245	266	0	3.67961021	321.790535	320.308363	318.814627	321.790535	2.97590802	0.268872238	0	9	0	0	3
246	266	0	3.69462902	321.882773	320.398603	318.927942	321.882773	2.95483069	0.268471152	0	9	0	0	3
247	268	0	3.70964784	321.994861	320.488806	319.020768	321.994861	2.97409294	0.268079451	0	9	0	0	3
